CONTENT,STAR
"Ai bảo con này loạn cảm ứng xem lại nhé.
1 có để máy nhậy nhất , cảm ứng không
2 tay ướt.
Khắc phục tắt màn hình 
Lau khô tay, lau khô máy 
Kết quả thế nào.
",3
"máy bị loạn,bàn phím cũng loạn,có lần sạc không được phải tắt nguồn mới sạc được dù góp chưa được 2 tháng,tôi cũng tưởng là lỗi do tôi với lại lâu lâu máy sẽ bị lỗi,nhưng bị cỡ 2 tuần rồi,mai đi sửa mong có kết quả tốt",3
"Máy bắt sóng 3g,4g cực kỳ yếu luôn ,ở chung một chỗ mà thằng oppo chạy 4g ào ào còn máy này thì cứ bị đứng, vậy thì tại máy chứ không phải tại khu vực này sóng yếu đâu.  Các chức năng khác tạm ổn. ",1
"Sau khoảng 1 tháng sử dụng chơi lq thì bật cấu hình cao fps thắp hd có đôi lúc rất lag còn lại khá ok
Có khi loạn cảm ứng từa lưa phải khởi động lại mới bthw",2
"Mới mua được 1 tuần.Máy vân tay rất chậm thua a6 2018 nữa...pin sài cũng rất nhanh hết..",2
"Tầm giá trên 6tr mà con này có đủ mọi thứ ngoài mong đợi như: chíp Exynos 9610 (cao hơn S8 chỉ 8895), màn hình tràn viền, Super Amoled, Ful HD+, 3 camera sau và trước siêu độ phân giải, cảm biến vân tay dưới màn hình, pin khủng 4000 mAh công nghệ sạc nhanh, rắc sạc USB Ty-C.... Nhưng khi dùng mới biết, máy rớt giá như tụt quần. Tóm lại samsung đưa ra toàn thông số ảo, mong thương hiệu này sớm phá sản, cho 1 (*)",1
"Máy xài hơi ấm lên là loạn cảm ứng, bàn phím nhảy loạn xạ, chơi liên quân thì không điều khiển được skill không xài được",1
"Em mới mua con galaxy màu trắng sài dc 4ng , thiết kế máy ok, vân tay mỡ khóa chậm, mình ko có tùy chỉnh gì tới cài đặt hết, có điều cập nhật hệ thống liên tục thời lượng pin giảm rất nhanh sạc 100% sử dụng chưa dc 30p tụt rất nhanh , có cách nào cải thiện dc ko ak",1
"Sản phẩm tệ. Do loạn cảm ứng và bàn phím cứ mồ hôi tay thì loạn giật khá nhiều nếu không có mồ hôi tai thì cũng có thỉ thoảng nó lại loạn cảm ấn ạ. Ấn dấu xóa thì nó ra chữ n ",1
"Kết nối 3g,4g cực yếu. Rất tệ. Sai lầm khi mua máy này. Zalo, face, youtube coi như khỏi xài luôn. ",1
"về nhận diện khuôn mặt thì hơi chậm, camera sau đẹp, selfie da mặt hơi sáng làm mất phần tự nhiên, pin trâu, sạc pin mà cục sạc với điện thoại nóng hổi, chơi game thì hơi lag chút, màn hình bth ko quá sắc nét cũng ko quá mờ. Nói chung là ổn",3
"Trong quá trình tôi sử dụng và trải nghiệm tôi thấy vân tay không nhạy, pin kém, lỗi nhiều quá",1
"Mua tại tgdd máy tháng đánh giá chung vân tay kém, máy hay bị đỏ màn hình,sống yếu, nhanh hao pin,",2
"Mới dùng đc 3 ngày thấy thất vọng,vân tay chậm.pin sụt nhanh.....Ram 4g mà hệ thống hơn 2gb rồi",2
"Mới mua mà máy đã hư.chưa con samsung nào tệ như con samsung này.làm mình thất vọng quá",1
"Các thứ mình thấy cx tạm ổn.nhưng có 2 thứ làm mình cực kì khó chịu đó là.bắt sóng yếu quá yếu .loa của mình mở to thì bị rè rè có ai bị như mình ko ",3
"Đt cx đc.chán cái vân tay ko nhạy.roa mở to hết cơ thì rè cứ kêu tịt tịt khó chịu vc.lướt face thì bị nhòe ảnh và chữ.pin cx trâu .",2
"Cứ tự sáng màn hình suốt, đúc túi quần cũng tự sáng. mở khóa khuân mặt chậm, vân tay cũng chậm không chính xác lắm. Hao pin nhanh. Cảm ứng mượt. Loa to, nghe gọi rõ nét. Nói chung cùng tầm giá lên mua oppo f9 hoặc vivo v15 hoặc vivo S1. 3***",3
"Đt hay bị lỗi, hay tất nguồn, nói chung sài ko thấy thích cảm thấy tiếc tiền khi mua nó",2
"Khó chịu thực sự về tốc độ mạng của máy em dùng sim 4g vẫn chậm đăng kí 4g tốc độ cao thì dùng một chút thì mangn lại chậm như bth chơi game thì ping cao toàn 8-900mse phải lấy sim bên máy a50 nhét vào máy cũ để chia sẽ mạng cho bên máy a50  dùng thì rất mạnh em có reset máy bật chế độ máy bay 10s rồi tắt để kích sóng như nv tư vấn nhưng vẫn vậy  mong được tư vẫn sớm về tình trạng này ạ.",2
"Sản phẩm lam tôi quá thất vọng
 Sài đc 2 tháng loạn cảm ứng , chơi game đứng k cừa vs tầm giá.",1
"Đt mới mua đc 37 ngày cảm ứng có lúc bị lỗi rồi chán mong là A50 k như J7 pro 100c có cái lỗi số xui vãi sài biết bao nhiều dòng k dòng nào tệ đến vậy chẳng hạn như xiaomi sony FPT haway ip nokia ",3
"Quá tệ. Tôi mua máy đc 1 tuần. Máy sập nguồn liên tục. Hãng bảo hành nói máy tôt. Tôi đồi đổi lại máy mới. Vẫn bị sập nguồn. Thêm 1 lỗi nữa làm hỏng sim. Trong máy bỏ 2 sim mà  máy cứ báo ko có thẻ sim. Quá thất vọng dòng mây này.",1
"Sử dụng đc 1 tuần cảm thấy pin tuột khá nhanh vân tay kém có khi giật lag nữa khá là khó chịu",2
"quá tệ! mình vừa mua, xài chưa đầy 12h. hết sạch pin và tắt nguồn luôn. đề nghĩ samsung xem lại chất lượng. cũng như các đơn vị bán hàng check kỹ chất lượng sản phẩm trước khi nhập về bán. tôi muốn đổi máy khác. yêu cầu thế giới đi động xem xét giải quyết",1
"Thật sự sau 1 tuần dùng máy, mình thấy pin tụt khá nhanh trong khi sử dụng, máy nóng. Ngoài ra thì dùng rất ok ",3
"Hói hậ khi mua em nó về . 7tr mà toàn rớt mạng chơi game liên quân ko dc do lag cho dù futt 4g hay wifi cung thường xuyên rớt mạng quá tệ khi mua em nó ...",1
"Chất lượng cảm biến vân tay quá tệ. Muốn mở khóa bằng vân tay để nhanh hơn nhập kí tự nhưng lại lâu hơn, tay chính chủ nhưng mở 5 lần không được. Cam sau chụp ổn nhưng quay rất xấu, cam trước chụp nhìn nét cũng rất ghê. Nói chung là thất vọng. ",1
"Chất lượng máy quá tệ, hao pin, cảm biến ko còn nhạy, chậm và đơ và bây giờ không lên nguồn luôn. Thà mua IP cũ còn hơn mua máy SS mới",1
"Sau khoảng 3 tháng sử dụng máy chơi game lq mượt. Pupg khá tốt lâu lâu giựt nhẹ. Ngoại trừ cảm ứng hay bị loạn . Bật tắt nút nguồn thì bt trở lại. Mọi người tham khảo trước khi mua máy. ",3
"mạng 4G quá kém.giặt lag liên tục.mạng không ổn định.thật sự nản.wifj thì vẫn bình thường",1
"máy mua từ TGDĐ dùng khoảng 2 tháng cảm nhận thua cả em j8 đang dùng: cả về thời gian sử dụng, máy nóng ran còn j8 mát lạnh, hy vọng có bản cập nhật làm tăng tg sử dụng pin và máy mát hơn.",1
"Sản pgẩm tệ. Quá nhiều lỗi.vân tay dở.. Bấm cả chục lần mới đc. Màn hình khóa ko tắt. Lỗi độ ẩm usb sạc.. Lên TGDD làm các kiểu ko đc. Chắc pgải gủi bảo hành..máy ọp ẹp. Sóng 4g cực yếu.. Thua xa oppo. A50 giá 7tr đứng cùng oppo a3s giá 3.5tr. A50 nhìn a3s lướt web ko à..(cùng 1loaij sim 4g. Cùng tóc độ cao)",1
"Quá tệ cho giá 6990k. Vân tay quá kém. Nhập mã còn nhanh hơn.. Mới mua đc hơn 1 tháng. Vừa hết thời gian lỗi đổi mới thì bị lỗi tùm lum.. Báo ẩm usb.chạy lại phần mềm vẫn bị.. Kêu xài đỡ vài ngày tự hết mà 4 ngày rồi cứ phải tắt nguồn mới sạc đc.cảm ứng nhiều khi tự bấm tùm lum.. Màn hình khóa ko lỗi ko tắt .cứ sáng hoài.. Phải tắt nguồn luôn vì tốn pin nóng máy.. Gia công thì ọp ẹp ko chắc chắn..may mà nhân viên TGDD nhiệt tình . nhưng mà vẫn ko đc. Có lẽ phải gửi bảo hành..chán.. Ai cũng nói máy mới mua mà lỗi tùm lum",1
"Thật sự vân tay quá tệ. Màn hình hiển thị thua xa a7 2016.sạc pin nhanh.pin ổn.máy nhẹ tênh",3
"Mình mới mua được 3 tháng chỉ mỗi chơi liên quân với lướt face ma giờ đơ khỏi nói luôn",1
"Mong cập nhật lại phần mềm cho máy. Từ khi máy cập nhật lên phần mềm mới thì máy hay bị lỗi. Chán ghê",3
"Mua lúc 29.3 hôm qua 01/07 đập luôn :)))
Vân tay yếu.  Hay bị đơ.  Mau hết pin.  Lỗi nhiều.  Chán thật đi 2 tháng lương",1
"Uu điểm máy đẹp sang trọng cấu hình ok trong tầm giá, cam đẹp. Pin ổn ngày sạc 1 lần
Còn cái tệ đối với riêng mình ko biết các bạn có bị như mình không:
Mới mua đk gần 3 tháng dùng máy bị sập nguồn 2 lần mở lâu mới lên được nguồn
Bắt wifi với 3g chậm vl nên ra chơi game bị lác hoài  không thể chơi được, gọi facebook hay zalo thì mất kết nối hoài... rất tệ
",2
"Ae dùng thấy thế nào..riêng tôi dùng và thấy Thất vọng..pin hao.. mỗi vậy thôi..chứ mọi thứ ok",1
"Vừa mua xài con oppo f11 nhưng bị mất nên chuyển qua xài thử con A50 mới biết được nó tệ hơn oppof11 rất nhiều. Pin mau tụt, giao diện xấu,...nói chung là thất vọng toàn tập  ",3
"Nhận diện khuôn mặt thì ok.vân tay kg đc nhạy cho lắm.hơi thất vọng về bin 4000 mà tuột nhanh nghê lun.đt mau nóng nữa.",3
"Mong sam sung khắc phục lỗi loạn cảm ứng khi chơi game 
Mình tin tưởng dùng sam sung nhưng lần này thất vọng quá ss a50 hay bị loạn cảmứng khi chơi gem ",2
"Camera của A50 là một thảm họa, chụp nhìn tưởng net nhưng sự thật trái ngược, ví như xe cách 20m chụp bằng A50 k nhìn rõ biển, chữ...Không ngờ nó sảy ra ở một phiên bản 2019 của Samsung.",1
"Very terrible
Mình mới mua được 3 ngày mà màn hình cảm ứng đã bị đứng suốt 1 ngày. Reset máy mãi mà không thấy có tác dụng. Sản phẩm của Samsung đợt này làm mình cảm thấy rất thất vọng. 
",1
"Máy màn hình rất đẹp, pin trâu ít hao,để qua đêm từ 1-2%,mở khóa khuôn mặt cực nhanh,vân tay bình thường. Nói chung rất hài lòng về sản phẩm, không như mọi người kêu ca tùm lum đâu ",2
"Nói chung hãng samsung hiện h chỉ đánh giá bằng 3 chữ QUÁ SAI LẦM.. tôi hối hận tin tưởng khi dùng sản phẩm trên..thua cã đt trung quốc tuôi xài.. a50 cảm ứng quá tệ. Bắt wf quá dở. Nói chung là dỡ rất dỡ",1
"Máy ổn , pin ok nếu kh sử dụng nhiều, mà bàn phím loạn cảm ứng lung tung màn hình kh dính nước mà loạn tùm lum :))",3
"Mới mua đc 1 tuần Máy thì hay bị đơ, loạn máy, cảm biến vân tay 50 lần may ra đc 1 lần, cảm biến khuân mặt chập chờn. Liên tục phải nhập mk để mở khóa. Nói chung là mua máy này phí tiền",1
"Phải nói là rất tệ
Mới mua dùng đươcn vài ngày mà lỗi tùm lum tùm la
Cảm biến vân tay thì khôngnhạy ,máy đơ ,sạc trong nhiệt độ bình thường thì nóng như lửa dùng 10-20p gọi thì máy nóng hơn cả nóng  loa rè mọi thứ đều không ổn nhân viên tư vấn không nhiệt tình không thiện cảm  
Ps:bảo sao nhiều đánh giá thấp như vậy ,thất vọng",1
"2 cái cái nào coi vd tren fb cũg bị giật lag khó chịu vãi. Cho 3s vì sự nhiệt tình của ah nv thui còn sp thì quá tệ",3
"Ko biết bị sau chứ mua về lên coi vd trên fb lúc đầu rất mượt nhưg về sau thì giật coi rất khó chịu còn coi yt thì bt. Đêm đi đổi lại máy khác thì còn tệ hơn coi fb vẫn bị giật lag như trên pin thì ko bằg còn máy ttc kìa đổi lại cò nhug thư khác rất ok nhân viên phục vụ rất tận tình",3
"hơn 2 tuần sài cảm giác pin tuột hơi nhanh và cảm biến vân tay sau 1 bản cập nhât có vẻ vãn chưa nhạy lắm còn lại về mặt cấu hình cũng như cam đều rất ổn
",3
"Máy mới mua đc một tuần để một đêm sáng hôm sau bật ko lên nguồn  hỏi ra bị treo hệ điều hành máy mới mà dùng chán quá",2
"Sau khi sử dụng 2 tuần mình cảm thấy camera tốt chụp đẹp .pin sử dụng được 1 ngày lun ă .hiêu năng tốt chơi game thì khá mượt nhưng mình không thích cảm biến vân tay không được nhạy nếu vân tay được nâng cấp lên càng tốt. Tóm lại máy rất tốt đối với tôi",3
"Mua được 4 ngày. Sp ko hài lòng lắm. Pin nhanh tuột .cảm ứng hơi loạn. Vân tay ko nhạy. Ko sài dc. Chơi liên quân giật lác",2
"Thật sự mạng di động quá yếu...chơi game thi lang thôi rồi...mong có bản cập nhật vá lỗi rất buồn cho ss",1
"mới mua đã bị lỗi, đổi máy mới, giờ lại bị như vậy. Không lên màn hình. Chán quá chán",1
"Mọi thứ đều ổn ngoài viêc báo lỗi độ ẫm usb sạc thôi lâu lâu đơ màn hình nữa xin phản hồi và cách khắc phục ",3
"sản phẩm này dùng đc, màn hình net, cam đẹp, pin khỏe, hiệu năng khá ổn định, giá hợp lý",3
"Mình mua đc 3 tuần. Đang dùng 6s plus dùng 1 sim thấy bí   nên mua thêm 1 máy 2 sim dùng cho thích. Cảm nhận A50 cảm ứng nhanh mượt, mình mua màu trắng, pin khỏe thật đó dùng bình thg thì 1.5 ngày. Máy dùng mát, chỉ nóng nhẹ, màn hình rộng xem you tube, hoặc phim phóng to full hình 6.4 inches , xem bóng đá thích, máy chưa lên androi 9, cảm ứng khuôn mặt nhạy  mình thấy hay cái này cứ đưa qua mặt là mở khóa, loa thì  công nhận to thật, màn hình thì nền trắng hơi vàng, có thể chỉnh sang màu trắng đc  cầm trên tay có cảm giác 6s plus vẫn sang hơn, A50 của mình ram 4 ghi, chỉ thấy có 1 lỗi là dùng 4gh khoảng 2-3 tiếng liên tục thì ko vào đc mạng 4g, để chế độ bay hoặc k động lại máy thì vào mạng 4g bình thg,  còn lại ko 1 lỗi gì. Mình từng dùng Note5 và J7 pro thì thấy hình ảnh A50 chỉ hơn J7 pro một chút và ko bằng Note 5. Còn  Chụp ảnh A50 nét, phóng to vẫn bị vỡ hình, hình ảnh chỉ ngang J7 pro, hình ảnh của Note5. 6s Plus thì ko bị bỡ hình mấy. A50 có sạc nhanh đầy pin đó khoảng 1,5 tiếng gì đó là đầy pin, tiếng mới đầy loại kiểu sạc mới,  máy đời cũ ko dùng loại dây sạc của A50. Nói chung là máy dùng ok. 6s plus mà sạc đầy thì 3-5 tiếng",3
"Đang sài thì cảm ứng loan xạ, vài ngày sau thì bấm không ăn rồi giờ thì tắt đen luôn. Giờ tính sao đây😡",1
